occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
1163963,occ,,IF,84072,n. gen. Aetonychopus n. sp. rapidus,species,276180,recombined as,Grallator rapidus,,species,276180,Hettangian,Sinemurian,201.3,190.8,30917,27.7167,-30.4,LS,Quthing,,based on nearby landmark,4,outcrop,"Mokkanametsong, 1 km W of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""upper Red Beds""","""pink sandstone, then red""",sandstone,red,,,Y,,,,,,"""pink sandstone, then red""",sandstone,red,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:36:15,2013-08-20 16:36:15,gp_mid,15.02,-44.42,701
1163964,occ,,IF,84072,Aetonychopus n. sp. digitigradus,species,276181,recombined as,Grallator digitigradus,,species,276181,Hettangian,Sinemurian,201.3,190.8,30917,27.7167,-30.4,LS,Quthing,,based on nearby landmark,4,outcrop,"Mokkanametsong, 1 km W of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""upper Red Beds""","""pink sandstone, then red""",sandstone,red,,,Y,,,,,,"""pink sandstone, then red""",sandstone,red,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:36:15,2013-08-20 16:36:15,gp_mid,15.02,-44.42,701
1163967,occ,,IF,84072,Masitisisauropezus n. sp. minutus,species,276188,recombined as,Anomoepus minutus,,species,276188,Hettangian,Sinemurian,201.3,190.8,30917,27.7167,-30.4,LS,Quthing,,based on nearby landmark,4,outcrop,"Mokkanametsong, 1 km W of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""upper Red Beds""","""pink sandstone, then red""",sandstone,red,,,Y,,,,,,"""pink sandstone, then red""",sandstone,red,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:43:28,2013-08-20 16:43:28,gp_mid,15.02,-44.42,701
1163968,occ,,IF,84072,n. gen. Masitisisauropodiscus n. sp. turdus,species,404573,recombined as,Anomoepus turda,,species,276191,Hettangian,Sinemurian,201.3,190.8,30917,27.7167,-30.4,LS,Quthing,,based on nearby landmark,4,outcrop,"Mokkanametsong, 1 km W of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""upper Red Beds""","""pink sandstone, then red""",sandstone,red,,,Y,,,,,,"""pink sandstone, then red""",sandstone,red,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:43:28,2013-08-20 16:43:28,gp_mid,15.02,-44.42,701
1163969,occ,,IF,84072,Masitisisauropodiscus n. sp. fringilla,species,276192,recombined as,Anomoepus fringilla,,species,276192,Hettangian,Sinemurian,201.3,190.8,30917,27.7167,-30.4,LS,Quthing,,based on nearby landmark,4,outcrop,"Mokkanametsong, 1 km W of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""upper Red Beds""","""pink sandstone, then red""",sandstone,red,,,Y,,,,,,"""pink sandstone, then red""",sandstone,red,,,Y,,,,,,terrestrial indet.,,,"trackways AZ1, AZ2",14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:43:28,2013-08-20 16:43:28,gp_mid,15.02,-44.42,701
1163972,occ,,I,149701,Moyenisauropus vermivorus,species,83155,subjective synonym of,Anomoepus scambus,,species,67417,Hettangian,Sinemurian,201.3,190.8,30917,27.73333,-30.433331,LS,Quthing,,based on nearby landmark,5,outcrop,"Qomoqomong = Rashoalane (""Le-Père-du-Crépuscule""), 8 km E of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"lower Cave Sandstone, zone B/1",":bank of greenish sandstone""",sandstone,green,,,Y,,,,,,":bank of greenish sandstone""",sandstone,green,,,Y,,,,,,fluvial-lacustrine indet.,,freshwater bank,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:51:54,2013-08-20 16:51:54,gp_mid,15.02,-44.45,701
1163973,occ,,I,149701,Moyenisauropus longicauda,species,83157,subjective synonym of,Anomoepus scambus,,species,67417,Hettangian,Sinemurian,201.3,190.8,30917,27.73333,-30.433331,LS,Quthing,,based on nearby landmark,5,outcrop,"Qomoqomong = Rashoalane (""Le-Père-du-Crépuscule""), 8 km E of Moyeni",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"lower Cave Sandstone, zone B/1",":bank of greenish sandstone""",sandstone,green,,,Y,,,,,,":bank of greenish sandstone""",sandstone,green,,,Y,,,,,,fluvial-lacustrine indet.,,freshwater bank,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:51:54,2013-08-20 16:51:54,gp_mid,15.02,-44.45,701
1163974,occ,,I,149702,Moyenisauropus cf. natator,species,52873,subjective synonym of,Anomoepus scambus,,species,67417,Hettangian,Sinemurian,201.3,190.8,30917,27.617222,-30.410278,LS,Quthing,,based on nearby landmark,seconds,outcrop,"Mabetha, 8.5 km W (exactly WNW), or 6.5 km NW of Mokanametsong",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,#ERROR!,"""bank of limonitic sand, green-yellow""",sandstone,"hematitic,green,yellow",,,Y,,,,,,"""bank of limonitic sand, green-yellow""",sandstone,"hematitic,green,yellow",,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 7:57:50,2013-08-20 16:57:50,gp_mid,14.9,-44.4,701
1163975,occ,,IF,149703,Neotrisauropus cf. minor,species,276196,,Neotrisauropus minor,,species,276196,Hettangian,Sinemurian,201.3,190.8,30917,27.478889,-30.166389,LS,Mohale's Hoek,,based on nearby landmark,seconds,outcrop,"Kubake, 33 km NW of Moyeni area, following the milestones of Seaka, Mekaling, Maphutseng",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,terrestrial indet.,,,"""piste A""",14,14,0,M. Carrano,M. Carrano,,2013-08-21 8:04:36,2013-08-20 17:04:36,gp_mid,14.87,-44.13,701
1163976,occ,,I,149703,Moyenisauropus natator,species,52873,subjective synonym of,Anomoepus scambus,,species,67417,Hettangian,Sinemurian,201.3,190.8,30917,27.478889,-30.166389,LS,Mohale's Hoek,,based on nearby landmark,seconds,outcrop,"Kubake, 33 km NW of Moyeni area, following the milestones of Seaka, Mekaling, Maphutseng",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,terrestrial indet.,,,"trackways B-F, M, N",14,14,0,M. Carrano,M. Carrano,,2013-08-21 8:04:36,2013-08-20 17:04:36,gp_mid,14.87,-44.13,701
1163978,occ,,I,149703,Moyenisauropus vermivorus,species,83155,subjective synonym of,Anomoepus scambus,,species,67417,Hettangian,Sinemurian,201.3,190.8,30917,27.478889,-30.166389,LS,Mohale's Hoek,,based on nearby landmark,seconds,outcrop,"Kubake, 33 km NW of Moyeni area, following the milestones of Seaka, Mekaling, Maphutseng",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,terrestrial indet.,,,trackways J-L,14,14,0,M. Carrano,M. Carrano,,2013-08-21 8:04:36,2013-08-20 17:04:36,gp_mid,14.87,-44.13,701
1163979,occ,,I,149703,Plastisauropus cf. ingens,species,276208,,Plastisauropus ingens,,species,133386,Hettangian,Sinemurian,201.3,190.8,30917,27.478889,-30.166389,LS,Mohale's Hoek,,based on nearby landmark,seconds,outcrop,"Kubake, 33 km NW of Moyeni area, following the milestones of Seaka, Mekaling, Maphutseng",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,"""limonitic sand""",sandstone,hematitic,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-21 8:04:36,2013-08-20 17:04:36,gp_mid,14.87,-44.13,701
1163996,occ,,,149709,Melanorosauridae indet.,family,38646,,Melanorosauridae,,family,38646,Hettangian,Sinemurian,201.3,190.8,28154,27.375278,-29.691389,LS,Mafeteng,,based on nearby landmark,seconds,small collection,Boleka,,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-22 8:15:53,2013-08-21 17:15:53,gp_mid,14.98,-43.65,701
1163997,occ,,,149710,Melanorosauridae indet.,family,38646,,Melanorosauridae,,family,38646,Hettangian,Sinemurian,201.3,190.8,28154,27.425278,-30.184999,LS,Mohale's Hoek,,based on nearby landmark,seconds,small collection,Mesitsaneng,,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-22 8:18:19,2013-08-21 17:18:19,gp_mid,14.8,-44.13,701
1163998,occ,29002,,149711,cf. Melanorosaurus sp.,genus,38648,,Melanorosaurus,,genus,38648,Hettangian,Sinemurian,201.3,190.8,25375,27.400557,-29.801945,LS,Mafeteng,,based on nearby landmark,seconds,small collection,Mahlakeng II,,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2013-08-24 7:35:43,2013-08-23 16:35:43,gp_mid,14.96,-43.76,701
1163999,occ,,,149712,Thecodontosaurus n. sp. minimus,species,133364,,Thecodontosaurus minimus,,species,133364,Hettangian,Sinemurian,201.3,190.8,28154,27.25,-29.816668,LS,Mafeteng,,based on nearby landmark,minutes,outcrop,"Matsepe, near Mafeteng; 40 km NW of Kubake and close to Likhoele",,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"""in course of study""",14,14,0,M. Carrano,M. Carrano,,2013-08-22 8:33:00,2013-08-21 17:33:00,gp_mid,14.78,-43.73,701
1164000,occ,,,149713,Anchisauridae indet.,family,38635,,Anchisauridae,,family,38635,Hettangian,Sinemurian,201.3,190.8,28154,27.530556,-30.496668,ZA,Eastern Cape,Drakensberg,based on nearby landmark,seconds,small collection,Musong,,43,Elliot,Stormberg,Upper,Elliot,Stormberg,Upper,bed,,,,,,,,"""Upper Red Beds a""",,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"""cf. Gryponyx? Aetonyx?""",14,14,0,M. Carrano,M. Carrano,,2013-08-22 8:39:11,2013-08-21 17:39:11,gp_mid,14.76,-44.45,701
1164001,occ,,,149714,Anchisauridae ? indet.,family,38635,,Anchisauridae,,family,38635,Pliensbachian,,190.8,182.7,28154,28.049999,-28.883301,LS,,,based on nearby landmark,4,small collection,Leribe-Coillard,,132,Clarens,Stormberg,,Clarens,Stormberg,,bed,,,,,,,,Cave Sandstone\r\n\r\nBordy et al. 2020,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"""Le petit dinosaure de Leribe Coillard""",14,14,0,M. Carrano,M. Carrano,,2013-08-22 8:48:50,2013-08-21 17:48:50,gp_mid,,,coordinates not computable using this model
1164016,occ,,,51859,Iguanodontidae indet.,family,38744,,Iguanodontidae,,family,38744,Late Kimmeridgian,,155.7,150.8,33897,10.4833,51.900002,DE,Niedersachsen,,based on nearby landmark,1,outcrop,"quarry owned by Rohstoffbetriebe Oker GmbH & Co., about 80 km SE of Hannover, at town of Oker, E slope of the Harz Mountains along its N edge; S part of Lower Saxony Basin, W part of the Langenberg",,41,Süntel,,,Süntel,,,bed,,Oker,83,,,,,absolute age given as about 154 my = middle Kimmeridgian\r\ngiven as bed 93 in error in Sander et al. 2006,"""Bed 93 is a carbonate mudstone which near the bone accumulation contains large intraclasts (max. 200 cm3).""",mudstone,intraclastic,lithified,carbonaceous,Y,,,,,,"""Bed 93 is a carbonate mudstone which near the bone accumulation contains large intraclasts (max. 200 cm3).""",mudstone,intraclastic,lithified,carbonaceous,Y,,,,,,estuary/bay,,"lagoon or bay, mixed salinity; ""fully marine conditions and was surrounded by several large islands""","tibia, fibula fragments",14,14,0,M. Carrano,M. Carrano,,2013-08-23 7:10:46,2013-08-22 16:10:46,gp_mid,22.62,35.1,315
1164019,occ,,,139540,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Kimmeridgian,,157.3,152.1,33897,10.02,52.139999,DE,Niedersachsen,,estimated from map,2,small collection,"Uppen, near Hildesheim",,125,,,,,,,bed,,,,,,,,,,marl,,lithified,,Y,,,,,,,marl,,lithified,,Y,,,,,,marine indet.,,,tooth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:24:15,2013-08-22 16:24:24,gp_mid,22.89,35.42,315
1164020,occ,,,149723,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Late Kimmeridgian,,155.7,150.8,33897,9.668056,51.93528,DE,Niedersachsen,,based on nearby landmark,seconds,small collection,"Holzen, near Ith",,41,Münder Mergel,,,Münder Mergel,,,bed,,,,,,,,"formerly ""Gigas Beds""",,"""limestone""",massive,,,,,,,,,,"""limestone""",massive,,,,,,,,,marine indet.,,,tooth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:26:51,2013-08-22 16:26:54,gp_mid,22.01,35.03,315
1164021,occ,,,149724,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Late Jurassic,,163.5,145,33897,9.697222,52,DE,Niedersachsen,,based on nearby landmark,seconds,small collection,"Duingen, near Hils",,41,,,,,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,tooth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:28:21,2013-08-22 16:28:24,gp_mid,22.35,35.17,315
1164022,occ,,,149725,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Late Oxfordian,Kimmeridgian,161.2,152.1,33897,9.686667,52.037498,DE,Niedersachsen,,based on nearby landmark,seconds,small collection,"Marienhagen, near Hils",,41,"""Korallenoolith""",,,"""Korallenoolith""",,,bed,,,,,,,,,,"""carbonate""",,,,,,,,,,,"""carbonate""",,,,,,,,,,carbonate indet.,,,teeth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:30:13,2013-08-22 16:30:20,gp_mid,23.36,35.44,315
1164023,occ,,,149726,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Tithonian,,152.1,145,33897,9.633889,52.025833,DE,Niedersachsen,,based on nearby landmark,seconds,small collection,"Thüste, near Hils",,124,Münder Mergel,,,Münder Mergel,,,bed,,,,,,,,,,"""limestone""",,,carbonaceous,,,,,,,,"""limestone""",,,carbonaceous,,,,,,,marine indet.,,,tooth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:31:40,2013-08-22 16:31:43,gp_mid,21.49,34.93,315
1164024,occ,,,149727,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Kimmeridgian,,157.3,152.1,33897,9.663611,52.384445,DE,Niedersachsen,,based on nearby landmark,seconds,small collection,"Ahlem, near Hannover",,125,,,,,,,bed,,,,,,,,,,"""limestone""",,,,,,,,,,,"""limestone""",,,,,,,,,,marine indet.,,,teeth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:36:11,2013-08-22 16:36:13,gp_mid,22.57,35.61,315
1164025,occ,,,149728,Theropoda indet.,unranked clade,94209,,Theropoda,,unranked clade,38513,Kimmeridgian,,157.3,152.1,33897,9.702222,52.349998,DE,Niedersachsen,,stated in text,minutes,small collection,"Tönniesberg, near Hannover",,125,,,,,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,teeth,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-23 7:38:05,2013-08-22 16:38:08,gp_mid,22.61,35.58,315
1164039,occ,29780,I,149736,cf. Grallator sp.,genus,64079,,Grallator,,genus,64079,Late Jurassic,,163.5,145,47964,-104.653053,24.027779,MX,Durango,,based on political unit,seconds,small collection,unknown locality in the state of Durango,,41,,,,,,,bed,,,,,,,,"questionable age; no stratigraphic level given, but possibly from the Nazas Complex","""grayish sandstone""; ""coarse-grained""",sandstone,"coarse,gray",,,Y,,,,,,"""grayish sandstone""; ""coarse-grained""",sandstone,"coarse,gray",,,Y,,,,,,terrestrial indet.,,,3 tracks; RM 12766,14,14,14,M. Carrano,M. Carrano,M. Carrano,2014-03-18 16:10:38,2014-03-18 16:11:05,gp_mid,-43.39,11.18,104
1164044,occ,,,149601,Theropoda indet.,unranked clade,91970,,Theropoda,,unranked clade,38513,Late Kimmeridgian,,155.7,150.8,47966,7.023803,47.403996,CH,Jura,Ajoie,estimated from map,6,outcrop,"discovered along future route of the ""Transjurane"" highway, on W edge of Courtedoux, 5 km W of Porrentruy, Ajoie district, Kanton Jura. Courtedoux-Tchâfouè",,41,Reuchenette,,Courtedoux,Reuchenette,,Courtedoux,bed,Aulacostephanoides mutabilis,Transjurane,1055,bottom to top,,,,"from a layer between the Banné Member and the ""Marnes à Virgula"". Within the mutabilis Ammonite zone, and the lallierianum subzone. From level 1055.","""moist carbonate mud""","""mixed carbonate-siliciclastic""",,,calcareous,Y,,,,,,"""moist carbonate mud""","""mixed carbonate-siliciclastic""",,,calcareous,Y,,,,,,peritidal,,"""a thin layer of plastic carbonate mud or microbial mats""",,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-24 4:34:15,2021-04-22 13:58:12,gp_mid,21.08,30.25,305
1164049,occ,33746,IF,149742,Megalosauripus transjuranicus,species,357652,,Megalosauripus transjuranicus,,species,357652,Late Kimmeridgian,,155.7,150.8,62817,7.02252,47.415268,CH,Jura,Ajoie,estimated from map,6,outcrop,"discovered along future route of the ""Transjurane"" highway, on W edge of Courtedoux, 5 km W of Porrentruy, Ajoie district, Kanton Jura.",,41,Reuchenette,,Courtedoux,Reuchenette,,Courtedoux,bed,Aulacostephanoides mutabilis,Transjurane,1035,bottom to top,,,,"from a layer between the Banné Member and the ""Marnes à Virgula"". Within the mutabilis Ammonite zone, and the lallierianum subzone. From level 1035","""moist carbonate mud""","""mixed carbonate-siliciclastic""",,,calcareous,Y,,,,,,"""moist carbonate mud""","""mixed carbonate-siliciclastic""",,,calcareous,Y,,,,,,peritidal,,"""a thin layer of moist carbonate mud or microbial mat""",BSY-1035-T6,14,14,14,M. Carrano,M. Carrano,M. Carrano,2017-07-19 11:07:19,2021-04-22 11:43:04,gp_mid,21.08,30.26,305
1164050,occ,,,149742,Sauropoda indet.,unranked clade,95571,,Sauropoda,,unranked clade,38653,Late Kimmeridgian,,155.7,150.8,47966,7.02252,47.415268,CH,Jura,Ajoie,estimated from map,6,outcrop,"discovered along future route of the ""Transjurane"" highway, on W edge of Courtedoux, 5 km W of Porrentruy, Ajoie district, Kanton Jura.",,41,Reuchenette,,Courtedoux,Reuchenette,,Courtedoux,bed,Aulacostephanoides mutabilis,Transjurane,1035,bottom to top,,,,"from a layer between the Banné Member and the ""Marnes à Virgula"". Within the mutabilis Ammonite zone, and the lallierianum subzone. From level 1035","""moist carbonate mud""","""mixed carbonate-siliciclastic""",,,calcareous,Y,,,,,,"""moist carbonate mud""","""mixed carbonate-siliciclastic""",,,calcareous,Y,,,,,,peritidal,,"""a thin layer of moist carbonate mud or microbial mat""",,14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-08-24 4:58:32,2021-04-22 11:43:04,gp_mid,21.08,30.26,305
